9; 344% = 0.69; #uncovered = 344; #vertex = 500; #edges = 81584;penalty is 432, down from 620
1; 0% = 0.0; #uncovered = 0; #vertex = 150; #edges = 11234;penalty is 0, down from 172
9; 112% = 0.28; #uncovered = 112; #vertex = 400; #edges = 550;penalty is 205, down from 650
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 249500;penalty is 0, down from 510
9; 466% = 0.93; #uncovered = 466; #vertex = 500; #edges = 74592;penalty is 508, down from 544
1; 0% = 0.0; #uncovered = 0; #vertex = 20; #edges = 380;penalty is 0, down from 23
9; 102% = 0.51; #uncovered = 102; #vertex = 200; #edges = 111;penalty is 107, down from 205
9; 316% = 0.63; #uncovered = 316; #vertex = 500; #edges = 1540;penalty is 450, down from 726
9; 62% = 0.62; #uncovered = 62; #vertex = 100; #edges = 2993;penalty is 69, down from 109
9; 124% = 0.25; #uncovered = 124; #vertex = 500; #edges = 999;penalty is 196, down from 752
1; 0% = 0.0; #uncovered = 0; #vertex = 12; #edges = 52;penalty is 0, down from 16
9; 12% = 0.06; #uncovered = 12; #vertex = 200; #edges = 12;penalty is 14, down from 206
1; 0% = 0.0; #uncovered = 0; #vertex = 12; #edges = 46;penalty is 0, down from 16
4; 493% = 0.99; #uncovered = 493; #vertex = 500; #edges = 7472;penalty is 870, down from 881
1; 0% = 0.0; #uncovered = 0; #vertex = 15; #edges = 20;penalty is 0, down from 20
9; 2% = 0.5; #uncovered = 2; #vertex = 4; #edges = 5;penalty is 2, down from 5
9; 4% = 0.29; #uncovered = 4; #vertex = 14; #edges = 24;penalty is 4, down from 18
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 240;penalty is 0, down from 510
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 112455;penalty is 0, down from 547
3; 100% = 1.0; #uncovered = 100; #vertex = 100; #edges = 943;penalty is 141, down from 141
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 6659;penalty is 525, down from 525
9; 143% = 0.86; #uncovered = 143; #vertex = 167; #edges = 6988;penalty is 199, down from 233
9; 95% = 0.95; #uncovered = 95; #vertex = 100; #edges = 103;penalty is 105, down from 111
9; 354% = 0.71; #uncovered = 354; #vertex = 500; #edges = 971;penalty is 362, down from 536
4; 497% = 0.99; #uncovered = 497; #vertex = 501; #edges = 20348;penalty is 517, down from 521
1; 0% = 0.0; #uncovered = 0; #vertex = 400; #edges = 79742;penalty is 0, down from 453
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 6598;penalty is 625, down from 625
9; 6% = 0.6; #uncovered = 6; #vertex = 10; #edges = 12;penalty is 9, down from 13
2; 3% = 0.01; #uncovered = 3; #vertex = 200; #edges = 19431;penalty is 3, down from 250
2; 3% = 0.01; #uncovered = 3; #vertex = 500; #edges = 124491;penalty is 4, down from 751
4; 296% = 0.99; #uncovered = 296; #vertex = 300; #edges = 4514;penalty is 354, down from 360
1; 0% = 0.0; #uncovered = 0; #vertex = 6; #edges = 30;penalty is 0, down from 6
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124422;penalty is 0, down from 959
1; 0% = 0.0; #uncovered = 0; #vertex = 250; #edges = 62250;penalty is 0, down from 268
2; 2% = 0.01; #uncovered = 2; #vertex = 301; #edges = 6;penalty is 2, down from 310
9; 188% = 0.94; #uncovered = 188; #vertex = 200; #edges = 922;penalty is 208, down from 220
9; 168% = 0.34; #uncovered = 168; #vertex = 500; #edges = 461;penalty is 178, down from 556
2; 2% = 0.01; #uncovered = 2; #vertex = 372; #edges = 82748;penalty is 3, down from 614
1; 0% = 0.0; #uncovered = 0; #vertex = 300; #edges = 44796;penalty is 0, down from 324
9; 40% = 0.4; #uncovered = 40; #vertex = 100; #edges = 481;penalty is 40, down from 100
9; 4% = 0.33; #uncovered = 4; #vertex = 12; #edges = 35;penalty is 6, down from 17
2; 7% = 0.02; #uncovered = 7; #vertex = 300; #edges = 44724;penalty is 7, down from 336
1; 0% = 0.0; #uncovered = 0; #vertex = 9; #edges = 12;penalty is 0, down from 12
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 135370;penalty is 600, down from 600
9; 18% = 0.9; #uncovered = 18; #vertex = 20; #edges = 15;penalty is 23, down from 25
9; 36% = 0.41; #uncovered = 36; #vertex = 88; #edges = 27;penalty is 41, down from 97
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 218281;penalty is 0, down from 810
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 218143;penalty is 0, down from 795
1; 0% = 0.0; #uncovered = 0; #vertex = 501; #edges = 224834;penalty is 0, down from 590
9; 99% = 0.2; #uncovered = 99; #vertex = 500; #edges = 199700;penalty is 144, down from 744
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 1437;penalty is 585, down from 585
2; 2% = 0.0; #uncovered = 2; #vertex = 473; #edges = 36;penalty is 2, down from 490
4; 332% = 0.97; #uncovered = 332; #vertex = 342; #edges = 12632;penalty is 352, down from 362
1; 0% = 0.0; #uncovered = 0; #vertex = 6; #edges = 8;penalty is 0, down from 9
9; 60% = 0.6; #uncovered = 60; #vertex = 100; #edges = 68;penalty is 72, down from 114
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124681;penalty is 0, down from 505
4; 417% = 0.98; #uncovered = 417; #vertex = 426; #edges = 7238;penalty is 428, down from 437
9; 145% = 0.29; #uncovered = 145; #vertex = 496; #edges = 122614;penalty is 290, down from 992
9; 296% = 0.74; #uncovered = 296; #vertex = 400; #edges = 4514;penalty is 356, down from 480
9; 460% = 0.92; #uncovered = 460; #vertex = 500; #edges = 74727;penalty is 499, down from 541
1; 0% = 0.0; #uncovered = 0; #vertex = 207; #edges = 207;penalty is 0, down from 221
1; 0% = 0.0; #uncovered = 0; #vertex = 471; #edges = 110435;penalty is 0, down from 805
9; 171% = 0.34; #uncovered = 171; #vertex = 500; #edges = 5659;penalty is 173, down from 548
9; 96% = 0.64; #uncovered = 96; #vertex = 150; #edges = 81;penalty is 99, down from 159
9; 230% = 0.92; #uncovered = 230; #vertex = 250; #edges = 15596;penalty is 271, down from 297
4; 98% = 0.98; #uncovered = 98; #vertex = 100; #edges = 2152;penalty is 146, down from 150
9; 36% = 0.36; #uncovered = 36; #vertex = 100; #edges = 72;penalty is 53, down from 124
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 600;penalty is 0, down from 625
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 87955;penalty is 0, down from 501
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 625;penalty is 0, down from 625
1; 0% = 0.0; #uncovered = 0; #vertex = 5; #edges = 20;penalty is 0, down from 5
4; 488% = 0.98; #uncovered = 488; #vertex = 500; #edges = 25024;penalty is 690, down from 707
2; 5% = 0.01; #uncovered = 5; #vertex = 500; #edges = 599;penalty is 5, down from 599
9; 44% = 0.88; #uncovered = 44; #vertex = 50; #edges = 453;penalty is 50, down from 57
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 103501;penalty is 583, down from 583
1; 0% = 0.0; #uncovered = 0; #vertex = 100; #edges = 4758;penalty is 0, down from 101
1; 0% = 0.0; #uncovered = 0; #vertex = 14; #edges = 21;penalty is 0, down from 16
9; 474% = 0.95; #uncovered = 474; #vertex = 500; #edges = 75109;penalty is 502, down from 530
9; 2% = 0.07; #uncovered = 2; #vertex = 30; #edges = 463;penalty is 3, down from 35
2; 4% = 0.01; #uncovered = 4; #vertex = 395; #edges = 77843;penalty is 4, down from 402
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 106044;penalty is 0, down from 600
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 249500;penalty is 0, down from 592
9; 95% = 0.95; #uncovered = 95; #vertex = 100; #edges = 111;penalty is 104, down from 109
3; 470% = 1.0; #uncovered = 470; #vertex = 470; #edges = 14559;penalty is 470, down from 470
9; 420% = 0.84; #uncovered = 420; #vertex = 500; #edges = 124586;penalty is 652, down from 774
9; 85% = 0.85; #uncovered = 85; #vertex = 100; #edges = 2561;penalty is 123, down from 146
4; 494% = 0.99; #uncovered = 494; #vertex = 499; #edges = 7239;penalty is 741, down from 748
9; 320% = 0.8; #uncovered = 320; #vertex = 400; #edges = 345;penalty is 329, down from 412
1; 0% = 0.0; #uncovered = 0; #vertex = 2; #edges = 0;penalty is 0, down from 3
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124812;penalty is 0, down from 507
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 249500;penalty is 0, down from 759
9; 90% = 0.45; #uncovered = 90; #vertex = 200; #edges = 397;penalty is 122, down from 267
9; 10% = 0.67; #uncovered = 10; #vertex = 15; #edges = 18;penalty is 14, down from 20
1; 0% = 0.0; #uncovered = 0; #vertex = 289; #edges = 62308;penalty is 0, down from 474
9; 4% = 0.4; #uncovered = 4; #vertex = 10; #edges = 19;penalty is 6, down from 15
2; 4% = 0.01; #uncovered = 4; #vertex = 500; #edges = 125196;penalty is 4, down from 688
9; 315% = 0.63; #uncovered = 315; #vertex = 500; #edges = 10940;penalty is 315, down from 520
9; 234% = 0.47; #uncovered = 234; #vertex = 500; #edges = 642;penalty is 385, down from 784
9; 447% = 0.89; #uncovered = 447; #vertex = 500; #edges = 50090;penalty is 466, down from 520
9; 108% = 0.54; #uncovered = 108; #vertex = 200; #edges = 14336;penalty is 138, down from 250
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124730;penalty is 0, down from 707
2; 4% = 0.01; #uncovered = 4; #vertex = 296; #edges = 43633;penalty is 7, down from 469
9; 210% = 0.42; #uncovered = 210; #vertex = 500; #edges = 125064;penalty is 248, down from 589
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124379;penalty is 0, down from 737
3; 400% = 1.0; #uncovered = 400; #vertex = 400; #edges = 450;penalty is 775, down from 775
9; 296% = 0.59; #uncovered = 296; #vertex = 499; #edges = 4514;penalty is 357, down from 598
9; 2% = 0.5; #uncovered = 2; #vertex = 4; #edges = 5;penalty is 3, down from 5
1; 0% = 0.0; #uncovered = 0; #vertex = 381; #edges = 87008;penalty is 0, down from 488
4; 498% = 1.0; #uncovered = 498; #vertex = 500; #edges = 16843;penalty is 786, down from 790
4; 381% = 0.95; #uncovered = 381; #vertex = 400; #edges = 40313;penalty is 405, down from 424
9; 67% = 0.89; #uncovered = 67; #vertex = 75; #edges = 112;penalty is 79, down from 87
2; 12% = 0.03; #uncovered = 12; #vertex = 473; #edges = 61;penalty is 16, down from 490
2; 3% = 0.02; #uncovered = 3; #vertex = 150; #edges = 13529;penalty is 4, down from 200
4; 490% = 0.98; #uncovered = 490; #vertex = 500; #edges = 49929;penalty is 743, down from 759
4; 498% = 1.0; #uncovered = 498; #vertex = 500; #edges = 103501;penalty is 580, down from 583
1; 0% = 0.0; #uncovered = 0; #vertex = 2; #edges = 2;penalty is 0, down from 3
9; 283% = 0.94; #uncovered = 283; #vertex = 300; #edges = 371;penalty is 322, down from 342
9; 439% = 0.88; #uncovered = 439; #vertex = 500; #edges = 74840;penalty is 654, down from 750
2; 9% = 0.02; #uncovered = 9; #vertex = 500; #edges = 124609;penalty is 14, down from 731
4; 498% = 1.0; #uncovered = 498; #vertex = 500; #edges = 3473;penalty is 548, down from 550
1; 0% = 0.0; #uncovered = 0; #vertex = 501; #edges = 215526;penalty is 0, down from 1001
1; 0% = 0.0; #uncovered = 0; #vertex = 465; #edges = 215760;penalty is 0, down from 715
9; 6% = 0.55; #uncovered = 6; #vertex = 11; #edges = 14;penalty is 6, down from 13
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 36992;penalty is 525, down from 525
4; 97% = 0.97; #uncovered = 97; #vertex = 100; #edges = 675;penalty is 122, down from 126
9; 311% = 0.62; #uncovered = 311; #vertex = 500; #edges = 1443;penalty is 401, down from 651
1; 0% = 0.0; #uncovered = 0; #vertex = 184; #edges = 13395;penalty is 0, down from 244
9; 264% = 0.53; #uncovered = 264; #vertex = 500; #edges = 2718;penalty is 390, down from 744
1; 0% = 0.0; #uncovered = 0; #vertex = 4; #edges = 6;penalty is 0, down from 6
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 25147;penalty is 510, down from 510
1; 0% = 0.0; #uncovered = 0; #vertex = 12; #edges = 17;penalty is 0, down from 14
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 50172;penalty is 0, down from 550
1; 0% = 0.0; #uncovered = 0; #vertex = 6; #edges = 9;penalty is 0, down from 7
1; 0% = 0.0; #uncovered = 0; #vertex = 400; #edges = 79889;penalty is 0, down from 720
3; 300% = 1.0; #uncovered = 300; #vertex = 300; #edges = 44850;penalty is 360, down from 360
4; 493% = 0.99; #uncovered = 493; #vertex = 500; #edges = 24756;penalty is 739, down from 750
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 29259;penalty is 718, down from 718
4; 394% = 0.98; #uncovered = 394; #vertex = 400; #edges = 20055;penalty is 481, down from 488
9; 315% = 0.63; #uncovered = 315; #vertex = 500; #edges = 10940;penalty is 315, down from 520
9; 245% = 0.49; #uncovered = 245; #vertex = 500; #edges = 674;penalty is 254, down from 522
1; 0% = 0.0; #uncovered = 0; #vertex = 5; #edges = 8;penalty is 0, down from 6
9; 16% = 0.46; #uncovered = 16; #vertex = 35; #edges = 54;penalty is 25, down from 53
4; 480% = 0.99; #uncovered = 480; #vertex = 487; #edges = 39253;penalty is 628, down from 638
4; 99% = 0.99; #uncovered = 99; #vertex = 100; #edges = 187;penalty is 103, down from 104
9; 4% = 0.5; #uncovered = 4; #vertex = 8; #edges = 8;penalty is 4, down from 10
9; 232% = 0.46; #uncovered = 232; #vertex = 500; #edges = 5924;penalty is 331, down from 750
2; 2% = 0.01; #uncovered = 2; #vertex = 200; #edges = 19931;penalty is 2, down from 227
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124568;penalty is 0, down from 519
2; 4% = 0.01; #uncovered = 4; #vertex = 499; #edges = 124241;penalty is 5, down from 730
1; 0% = 0.0; #uncovered = 0; #vertex = 100; #edges = 120;penalty is 0, down from 120
9; 93% = 0.93; #uncovered = 93; #vertex = 100; #edges = 499;penalty is 96, down from 103
2; 6% = 0.01; #uncovered = 6; #vertex = 498; #edges = 2230;penalty is 9, down from 781
1; 0% = 0.0; #uncovered = 0; #vertex = 100; #edges = 9900;penalty is 0, down from 110
9; 80% = 0.17; #uncovered = 80; #vertex = 480; #edges = 1040;penalty is 80, down from 640
9; 277% = 0.55; #uncovered = 277; #vertex = 500; #edges = 588;penalty is 386, down from 686
1; 0% = 0.0; #uncovered = 0; #vertex = 501; #edges = 199529;penalty is 0, down from 835
4; 339% = 0.97; #uncovered = 339; #vertex = 350; #edges = 6765;penalty is 455, down from 467
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 249500;penalty is 0, down from 535
4; 96% = 0.96; #uncovered = 96; #vertex = 100; #edges = 1016;penalty is 100, down from 105
9; 75% = 0.15; #uncovered = 75; #vertex = 500; #edges = 898;penalty is 75, down from 500
4; 496% = 0.99; #uncovered = 496; #vertex = 500; #edges = 24760;penalty is 734, down from 738
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 875;penalty is 753, down from 753
9; 3% = 0.03; #uncovered = 3; #vertex = 100; #edges = 5059;penalty is 3, down from 118
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 212126;penalty is 0, down from 719
4; 496% = 0.99; #uncovered = 496; #vertex = 501; #edges = 2594;penalty is 545, down from 550
9; 18% = 0.36; #uncovered = 18; #vertex = 50; #edges = 487;penalty is 24, down from 58
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124955;penalty is 0, down from 735
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 3471;penalty is 550, down from 550
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124432;penalty is 0, down from 743
1; 0% = 0.0; #uncovered = 0; #vertex = 100; #edges = 4;penalty is 0, down from 104
3; 500% = 1.0; #uncovered = 500; #vertex = 500; #edges = 124751;penalty is 532, down from 532
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 619;penalty is 0, down from 600
3; 182% = 1.0; #uncovered = 182; #vertex = 182; #edges = 182;penalty is 202, down from 202
3; 100% = 1.0; #uncovered = 100; #vertex = 100; #edges = 1072;penalty is 110, down from 110
3; 300% = 1.0; #uncovered = 300; #vertex = 300; #edges = 1411;penalty is 329, down from 329
9; 398% = 0.8; #uncovered = 398; #vertex = 500; #edges = 124750;penalty is 796, down from 1000
1; 0% = 0.0; #uncovered = 0; #vertex = 3; #edges = 3;penalty is 0, down from 5
4; 495% = 0.99; #uncovered = 495; #vertex = 500; #edges = 20894;penalty is 692, down from 700
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 249500;penalty is 0, down from 622
1; 0% = 0.0; #uncovered = 0; #vertex = 200; #edges = 500;penalty is 0, down from 210
2; 2% = 0.01; #uncovered = 2; #vertex = 200; #edges = 27532;penalty is 2, down from 230
9; 214% = 0.86; #uncovered = 214; #vertex = 250; #edges = 341;penalty is 263, down from 310
9; 3% = 0.03; #uncovered = 3; #vertex = 100; #edges = 4961;penalty is 3, down from 109
9; 2% = 0.18; #uncovered = 2; #vertex = 11; #edges = 17;penalty is 3, down from 12
9; 396% = 0.79; #uncovered = 396; #vertex = 500; #edges = 576;penalty is 498, down from 678
1; 0% = 0.0; #uncovered = 0; #vertex = 350; #edges = 61262;penalty is 0, down from 399
9; 2% = 0.17; #uncovered = 2; #vertex = 12; #edges = 46;penalty is 2, down from 16
4; 196% = 0.98; #uncovered = 196; #vertex = 200; #edges = 605;penalty is 202, down from 207
4; 97% = 0.95; #uncovered = 97; #vertex = 102; #edges = 117;penalty is 106, down from 111
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 124400;penalty is 0, down from 939
3; 6% = 1.0; #uncovered = 6; #vertex = 6; #edges = 6;penalty is 6, down from 6
1; 0% = 0.0; #uncovered = 0; #vertex = 1; #edges = 0;penalty is 0, down from 2
9; 350% = 0.7; #uncovered = 350; #vertex = 500; #edges = 525;penalty is 425, down from 625
1; 0% = 0.0; #uncovered = 0; #vertex = 500; #edges = 249500;penalty is 0, down from 750
9; 225% = 0.45; #uncovered = 225; #vertex = 500; #edges = 642;penalty is 230, down from 520
9; 155% = 0.34; #uncovered = 155; #vertex = 462; #edges = 902;penalty is 160, down from 474
9; 100% = 0.2; #uncovered = 100; #vertex = 496; #edges = 1575;penalty is 200, down from 992
9; 6% = 0.06; #uncovered = 6; #vertex = 100; #edges = 4926;penalty is 6, down from 109
